context,next_word,probability
"('บูด', 'อะ', 'แรง')",บูด,0.003567150570403434
"('สาว', 'วววว')",บูด,0.005878609439655951
"('จริง', 'หา')",บูด,0.0029737562587263157
"('นี้', 'จริง', 'หา')",บูด,0.002971271690997621
"('นะ', 'บ้ง')",บูด,0.006430075560510343
"('ต้อง', 'ให้')",บูด,0.0029647167208712733
"('นะ', 'บ้ง', 'ต้อง', 'ให้')",บูด,0.002962270085056684
"('เก่า', 'ยัง')",บูด,0.005267774827598923
"('เก่า', 'ยัง', 'บ้ง', 'ไม่')",บูด,0.011472283168102282
"('นั้น', 'คุณ')",บูด,0.005265356073547511
"('มาก', 'ค่ะ')",บูด,0.007539057795580388
"('นั้น', 'คุณ', 'มาก', 'ค่ะ')",บูด,0.007537859857949813
"('ของ', 'พูดจา')",บูด,0.004112420384263254
"('มาก', 'พูด')",บูด,0.002949791293295565
"('ของ', 'พูดจา', 'มาก', 'พูด')",บูด,0.0029474268917256026
"('จ่ะ', 'อย่า')",บูด,0.004099625973963196
"('ดดด', 'กู')",บูด,0.00524384762765514
"('จ่ะ', 'อย่า', 'ดดด', 'กู')",บูด,0.005242680861813377
"('เชียงใหม่', 'ขับรถ')",บูด,0.004096125651933569
"('มาก', 'อิ')",บูด,0.002937560161570363
"('เชียงใหม่', 'ขับรถ', 'มาก', 'อิ')",บูด,0.0029352568871202412
"('กลิ่น', 'สลิ่ม')",บูด,0.005224980102541322
"('คละคลุ้ง', 'ใน')",บูด,0.002932970642425758
"('กลิ่น', 'สลิ่ม', 'คละคลุ้ง', 'ใน')",บูด,0.0029318338473239805
"('ที่', 'มัน')",บูด,0.006355195321023394
"('มัน', 'ก็')",บูด,0.009708673324402225
"('ที่', 'มัน', 'มัน', 'ก็')",บูด,0.009707549021470042
"('จะ', 'มา')",บูด,0.0029273283077630905
"('ก็', 'คือ', 'จะ', 'มา')",บูด,0.0029262122188956304
"('คนเดียว', 'สรุป')",บูด,0.0052159686580067624
"('แทบ', 'ทั้ง')",บูด,0.0063484863205638285
"('คนเดียว', 'สรุป', 'แทบ', 'ทั้ง')",บูด,0.0063473823850336624
"('ก้', 'แอบ')",บูด,0.005789347650736035
"('ยิ้ม', 'อีก')",บูด,0.004070090099125754
"('มาก', 'เหม็นเปรี้ยว')",บูด,0.0029155955820121438
"('ยิ้ม', 'อีก', 'มาก', 'เหม็นเปรี้ยว')",บูด,0.0029134234279412554
"('มาก', 'เฟค')",บูด,0.00290836596090444
"('ก็', 'คือ', 'มาก', 'เฟค')",บูด,0.0029062171423248945
"('ก็', 'คือ', 'มาก', 'กก')",บูด,0.004629234552954596
"('นะคะ', 'เพราะ')",บูด,0.005179315919339743
"('เกือบ', 'หมด')",บูด,0.002899072726899869
"('นะคะ', 'เพราะ', 'เกือบ', 'หมด')",บูด,0.0028969619735614485
"('ว่า', 'สิ่ง')",บูด,0.004033541861149479
"('ว่า', 'สิ่ง', 'ก็', 'คือ')",บูด,0.015724070118333166
"('อ้าง', 'คำ')",บูด,0.004031453463451729
"('ก็', 'คือ', 'อ้าง', 'คำ')",บูด,0.004030414789464488
"('ก็', 'จะ')",บูด,0.006281422142239219
"('ขึ้น', 'เรื่อยๆ')",บูด,0.0028867958827000057
"('ก็', 'จะ', 'ขึ้น', 'เรื่อยๆ')",บูด,0.002884743962975209
"('ไอ้', 'ห่า')",บูด,0.004017483728123289
"('ไอ้', 'ห่า', 'มาก', 'กก')",บูด,0.004606792421156241
"('น้ำลาย', 'ยืด')",บูด,0.004015453238287921
"('น้ำลาย', 'ยืด', 'สุด', 'ๆ')",บูด,0.00686457703285918
"('ละครโทรทัศน์',)",บูด,0.004282534500667755
"('มาด', 'กก')",บูด,0.0028796765049743014
"('ละครโทรทัศน์', 'มาด', 'กก')",บูด,0.002878673552281574
"('กู', 'ก็')",บูด,0.009566099187233211
"('คำ', 'เดียว')",บูด,0.0028727819565315636
"('กู', 'ก็', 'คำ', 'เดียว')",บูด,0.0028708001829036195
"('เท่าเดิม', 'มั้ย')",บูด,0.003999731672139945
"('ดด', 'อย่า')",บูด,0.003998749274736617
"('เท่าเดิม', 'มั้ย', 'ดด', 'อย่า')",บูด,0.0039977702417079595
"('ดี', 'สรุป')",บูด,0.0051190513681302185
"('จับแพะชนแกะ', 'อะไร')",บูด,0.0039958221998796055
"('ดี', 'สรุป', 'จับแพะชนแกะ', 'อะไร')",บูด,0.003994853156925808
"('แบบ', 'บูด')",บูด,0.005104692092269732
"('ไม่', 'รู้', 'แบบ', 'บูด')",บูด,0.005103729624656768
"('บูด', 'แบบ')",บูด,0.007336064319606448
"('ไป', 'นอน')",บูด,0.002857222930369823
"('บูด', 'แบบ', 'ไป', 'นอน')",บูด,0.002855320684864116
"('มี', 'กลิ่น')",บูด,0.003980474523338684
"('นะ', 'ทุก')",บูด,0.0028495878823157853
"('มี', 'กลิ่น', 'นะ', 'ทุก')",บูด,0.0028477110846955645
"('หรอ', 'งง')",บูด,0.003969086142999186
"('ดดดดดแ',)",บูด,0.0042144987797161715
"('หรอ', 'งง', 'ดดดดดแ')",บูด,0.0033894553724351357
"('ค่าย', 'นี้')",บูด,0.006189248776059398
"('จัง', 'เพลง')",บูด,0.0028401775862529678
"('ค่าย', 'นี้', 'จัง', 'เพลง')",บูด,0.002838338013548916
"('ครอบครัว', 'ไทย')",บูด,0.003955965580881599
"('มาก', 'จริงๆ')",บูด,0.0028327189328506853
"('ครอบครัว', 'ไทย', 'มาก', 'จริงๆ')",บูด,0.0028309035648528998
"('ครู', 'อย่าง')",บูด,0.00505214750924133
"('นี่แหละ', 'ที่')",บูด,0.0050512472701378245
"('ครู', 'อย่าง', 'นี่แหละ', 'ที่')",บูด,0.005050349982637937
"('ก่อน', 'นะ')",บูด,0.0072420725872525465
"('มากกว่า', 'คอม')",บูด,0.0028226508318854563
"('ก่อน', 'นะ', 'มากกว่า', 'คอม')",บูด,0.0028208766875552674
